news_id,start,end,trend_level,direction,grid_spacing,title
hist_202604231230_claims,2026-04-23 12:30:00+00:00,2026-04-23 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202604251230_gdp,2026-04-25 12:30:00+00:00,2026-04-26 00:30:00+00:00,L2,neutral,2.8000000000000003,GDP QoQ
hist_202604281230_pce,2026-04-28 12:30:00+00:00,2026-04-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202604291800_fomc,2026-04-29 18:00:00+00:00,2026-05-01 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202604301230_claims,2026-04-30 12:30:00+00:00,2026-04-30 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202605011230_nfp,2026-05-01 12:30:00+00:00,2026-05-02 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202605041400_ism,2026-05-04 14:00:00+00:00,2026-05-05 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202605061400_ism,2026-05-06 14:00:00+00:00,2026-05-07 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202605071230_claims,2026-05-07 12:30:00+00:00,2026-05-07 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202605131230_cpi,2026-05-13 12:30:00+00:00,2026-05-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202605141230_claims,2026-05-14 12:30:00+00:00,2026-05-14 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202605151230_retail,2026-05-15 12:30:00+00:00,2026-05-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202605211230_claims,2026-05-21 12:30:00+00:00,2026-05-21 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202605281230_claims,2026-05-28 12:30:00+00:00,2026-05-28 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202605281230_pce,2026-05-28 12:30:00+00:00,2026-05-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202606011400_ism,2026-06-01 14:00:00+00:00,2026-06-02 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202606031400_ism,2026-06-03 14:00:00+00:00,2026-06-04 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202606041230_claims,2026-06-04 12:30:00+00:00,2026-06-04 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202606051230_nfp,2026-06-05 12:30:00+00:00,2026-06-06 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202606111230_claims,2026-06-11 12:30:00+00:00,2026-06-11 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202606131230_cpi,2026-06-13 12:30:00+00:00,2026-06-14 12:30:00+00:00,L3,neutral,2.1,US CPI YoY
hist_202606151230_retail,2026-06-15 12:30:00+00:00,2026-06-16 00:30:00+00:00,L2,neutral,2.8000000000000003,Retail Sales
hist_202606171800_fomc,2026-06-17 18:00:00+00:00,2026-06-19 18:00:00+00:00,L3,neutral,2.1,FOMC Statement
hist_202606181230_claims,2026-06-18 12:30:00+00:00,2026-06-18 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202606251230_claims,2026-06-25 12:30:00+00:00,2026-06-25 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202606281230_pce,2026-06-28 12:30:00+00:00,2026-06-29 12:30:00+00:00,L3,neutral,2.1,Core PCE Price Index
hist_202607021230_claims,2026-07-02 12:30:00+00:00,2026-07-02 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
hist_202607031230_nfp,2026-07-03 12:30:00+00:00,2026-07-04 12:30:00+00:00,L3,neutral,2.1,Nonfarm Payrolls
hist_202607061400_ism,2026-07-06 14:00:00+00:00,2026-07-07 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Manufacturing PMI
hist_202607081400_ism,2026-07-08 14:00:00+00:00,2026-07-09 02:00:00+00:00,L2,neutral,2.8000000000000003,ISM Services PMI
hist_202607091230_claims,2026-07-09 12:30:00+00:00,2026-07-09 18:30:00+00:00,L1,neutral,3.5,Initial Jobless Claims
